Gene	Median_FPKM	Mean_FPKM
ENSRNA049474888	0.24340238817135	0.323241028697033
ENSRNA049474894	0.203461187643742	0.242352866703764
ENSRNA049474898	0.235407836581492	0.235407836581492
ENSRNA049474907	0.246189226138345	0.275857860516427
ENSRNA049474911	0.250264386950136	0.323202172940774
ENSRNA049474917	1.28377644726291	1.57589467308723
ENSRNA049474924	0.484052616450751	0.665467122241749
ENSRNA049474946	0.547083327073437	3.16359681942899
ENSRNA049474953	0.563541632812242	0.997566753396907
ENSRNA049474986	0.318266723497646	0.406815490576091
ENSRNA049474992	0.269398556029074	0.40142789787035
ENSRNA049475115	1.30184663117203	1.42835282595378
ENSRNA049475128	0.638798471995716	0.87860102658491
ENSRNA049475135	0.377094089111748	0.606908448436027
ENSRNA049475138	1.25364431672283	1.39264228144568
ENSRNA049475223	13.1730287619663	14.858034967544
ENSRNA049475237	7.37101159336291	7.8654640524176
ENSRNA049475307	27.136623812898	28.1004664420919
ENSRNA049475322	0.170540721968121	0.163251106791484
ENSRNA049475327	0.416718314530749	0.538049672540536
ENSRNA049475331	0.295875579273536	0.340581369116212
ENSRNA049475336	0.233249579234799	0.245288203854427
ENSRNA049475340	0.21037586347553	0.21037586347553
ENSRNA049475348	0.279363932153101	0.278386689913171
ENSRNA049475356	0.359140276819977	0.359140276819977
ENSRNA049475359	0.225052439694026	0.259823092721909
ENSRNA049475437	0.388237445866597	0.325600178336879
ENSRNA049475459	0.645428825151068	0.914568762922991
ENSRNA049475486	2.61570072374908	3.01295162961931
ENSRNA049475492	0.272307540104484	0.271000154539032
ENSRNA049475506	0.809261163171031	0.998088895295602
ENSRNA049475518	2.2090680808826	2.66203849459321
ENSRNA049475525	4.1899156468013	4.75694782048502
ENSRNA049475551	1.16314878520043	1.46514516141265
ENSRNA049475560	1.60616702973056	1.89238312318522
ENSRNA049475565	0.27575538206084	0.27575538206084
ENSRNA049475572	0.719468554118061	0.828728889559701
ENSRNA049475579	0.283661819940109	0.354119005964237
ENSRNA049475586	0.282023800844382	0.292869686037513
ENSRNA049475591	0.350729240120487	0.561386262854561
ENSRNA049475596	0.568186306744831	0.730636330552782
ENSRNA049475603	NA	NA
ENSRNA049475610	0.266387873287712	0.266387873287712
ENSRNA049475617	0.319839568779346	0.496135583573342
ENSRNA049475622	0.243080411213519	0.248188679330105
ENSRNA049475645	0.116573358669201	0.141255637797056
ENSRNA049475672	0.228306674236951	0.307158544466064
ENSRNA049475740	0.245956674809338	0.245956674809338
ENSRNA049475878	0.356840731968711	0.517357249859596
ENSRNA049475967	0.402160218250967	0.471246545721938
ENSRNA049475976	0.334091731921639	0.349807874520242
ENSRNA049475996	1.7284666295507	1.79854376778221
ENSRNA049476001	1.36283807924595	1.47226475983498
ENSRNA049476004	0.956901155375597	1.11220325389731
ENSRNA049476008	1.84499728547856	2.05277656590451
ENSRNA049476010	1.45554253293781	1.61841161139313
ENSRNA049476041	0.491358265524676	0.577027325669594
ENSRNA049476045	0.296997797316953	0.44197565589704
ENSRNA049476092	0.283825047427492	0.311397192858044
ENSRNA049476098	0.290033550914401	0.289308654561166
ENSRNA049476101	0.282943935744392	0.294815668843095
ENSRNA049476107	0.285298618302829	0.285298618302829
ENSRNA049476110	0.284463528877555	0.283311026595032
ENSRNA049476112	0.657850528741554	0.602638612588159
ENSRNA049476121	0.586644161588682	0.760665613977327
ENSRNA049476127	2.38299798152022	2.68228899446536
ENSRNA049476131	0.4063457268797	0.398616295621766
ENSRNA049476145	0.218445761317921	0.215653662962486
ENSRNA049476156	1.35414937636902	1.76685308538415
ENSRNA049476166	1.69340972497275	1.9660532095851
ENSRNA049476173	0.360143089279131	0.446489579596068
ENSRNA049476180	0.631076699861793	0.687257195388036
ENSRNA049476213	0.593237241619197	0.743874473534763
ENSRNA049476216	0.295672052760992	0.295672052760992
ENSRNA049476247	3.51386838534973	3.79367333333571
ENSRNA049476252	2.15205336956347	2.35988077470425
ENSRNA049476258	3.18299684743165	3.3259561743303
ENSRNA049476276	4.73651127393961	5.45505661183288
ENSRNA049476283	2.87140244929243	3.18358857694576
ENSRNA049476306	0.614875477601319	0.682737326244608
