Trait	Var(add)	Var(dom)	h2
Zm00001d043913	0.344563	0.096833	0.441397208388862
Zm00001d043914	0.361306	2e-06	0.361289703483351
Zm00001d043921	0.407369	3e-06	0.407372622681381
Zm00001d043922	0.799624	0.010608	0.810236743122649
Zm00001d043923	0.831376	1e-06	0.831377502601593
Zm00001d043924	0.915219	1e-06	0.915219878801194
Zm00001d043927	0.830442	2e-06	0.830443816206274
Zm00001d043929	0.669183	4e-06	0.669190358467243
Zm00001d043932	0.724886	2e-06	0.724889002603736
Zm00001d043935	0.550537	2e-06	0.550535242596969
Zm00001d043938	0.639038	0.025793	0.664839327895886
Zm00001d043941	0.875832	0.031333	0.907160821332598
Zm00001d043942	0.81679	1e-06	0.816790938878712
Zm00001d043943	0.761963	2e-06	0.761967676519388
Zm00001d043944	0.747981	0.079617	0.827594433399602
Zm00001d043945	0.75631	1e-06	0.756311110016501
Zm00001d043946	0.698301	0.010912	0.70921343485202
Zm00001d043947	0.359159	0.105158	0.464317531871676
Zm00001d043948	0.651609	2e-06	0.651628508747258
Zm00001d043950	0.520599	2e-06	0.520595354367489
Zm00001d043951	0.789326	0.093181	0.882506323808224
Zm00001d043953	0.370625	3e-06	0.370624251297751
Zm00001d043954	0.88549	0.035745	0.921223308720814
Zm00001d043955	0.726222	0.053459	0.779683837829751
Zm00001d043959	0.659313	2e-06	0.659304005252791
Zm00001d043962	0.8309	0.019722	0.85061572603455
Zm00001d043963	0.736337	0.003901	0.740245703400895
Zm00001d043965	0.774428	1e-06	0.774427352781675
Zm00001d043968	0.573081	0.099312	0.672394052248373
Zm00001d043969	0.119537	2e-06	0.119537672010536
Zm00001d043970	0.570179	0.078382	0.648549958680068
Zm00001d043971	0.815122	2e-06	0.815104166666667
Zm00001d043972	0.469724	6e-06	0.469718458613718
Zm00001d043973	0.344137	0.017854	0.361989373747931
Zm00001d043974	0.625152	0.104045	0.729194001366283
Zm00001d043975	0.822557	1e-06	0.822560411311054
Zm00001d043980	0.326189	1e-06	0.326190308407585
Zm00001d043981	0.846994	1e-06	0.846994152642776
Zm00001d043984	0.534628	0.096819	0.631434572028631
Zm00001d043986	0.832546	0.017171	0.849689182510989
Zm00001d043988	0.398103	4e-06	0.398105331401618
Zm00001d043989	0.693605	0.064695	0.758303403454763
Zm00001d043990	0.248593	2e-06	0.248590318213483
Zm00001d043991	0.779222	0.024544	0.803747709404741
Zm00001d043992	0.836435	0.084795	0.921230970336296
Zm00001d043993	0.448014	3e-06	0.448038507821901
Zm00001d043994	0.699977	0.037374	0.737352433770199
Zm00001d043997	0.925508	0.007168	0.932671237718244
Zm00001d043998	0.757531	0.079553	0.837118197955561
Zm00001d044004	0.280605	0.078902	0.359505122999952
Zm00001d044005	0.280241	1e-06	0.280241349229427
Zm00001d044008	0.84656	2e-06	0.846562674094708
Zm00001d044010	0.300705	0.015495	0.316199907374615
Zm00001d044016	0.88495	1e-06	0.884933960152227
Zm00001d044017	0.60865	0.007947	0.616594834081799
Zm00001d044018	0.454758	4e-06	0.45475508610109
Zm00001d044020	0.854891	1e-06	0.854890892034099
Zm00001d044021	0.781152	1e-06	0.781152495431819
Zm00001d044022	0.260733	1e-06	0.260733726136026
Zm00001d044023	0.552008	3e-06	0.552015655577299
Zm00001d044024	0.645024	0.009364	0.654382002370463
Zm00001d044026	0.643391	0.052613	0.69608084791718
Zm00001d044027	0.199286	2e-06	0.199286690539814
Zm00001d044030	0.371937	0.025569	0.397504752063178
Zm00001d044031	0.622695	2e-06	0.622699746396758
Zm00001d044033	0.802417	3e-06	0.802411174868139
Zm00001d044035	0.815929	2e-06	0.815928746611592
Zm00001d044036	0.85756	0.023296	0.880856820879962
Zm00001d044037	0.842861	2e-06	0.842855894433278
Zm00001d044038	0.725992	1e-06	0.725992606972848
Zm00001d044039	0.217664	1e-06	0.217665611025642
Zm00001d044040	0.821186	2e-06	0.821185960939711
Zm00001d044042	0.824066	0.01157	0.835634279760354
Zm00001d044043	0.89776	1e-06	0.897758403011029
Zm00001d044045	0.825262	0.011815	0.837077684745522
Zm00001d044048	0.903446	1e-06	0.903446651005245
Zm00001d044052	0.662598	0.067368	0.729968502727203
Zm00001d044053	0.698063	0.047731	0.745793952274402
Zm00001d044054	0.711189	3e-06	0.711182459794053
Zm00001d044056	0.684879	0.01497	0.699843731217694
Zm00001d044059	0.529282	0.122413	0.651652827823907
Zm00001d044060	0.859659	1e-06	0.859661835748792
Zm00001d044061	0.768977	0.001757	0.770737357517045
Zm00001d044065	0.589778	0.001372	0.591150676300519
Zm00001d044068	0.619706	0.063741	0.683435541478536
Zm00001d044069	0.417609	0.078346	0.49595603346548
Zm00001d044071	0.567108	1e-06	0.567109277074722
Zm00001d044074	0.459679	0.085744	0.545426160756736
Zm00001d044075	0.483755	0.014534	0.498289428231471
Zm00001d044076	0.795015	0.040508	0.835523442918319
Zm00001d044078	0.610031	1e-06	0.610032850477017
Zm00001d044079	0.79851	0.036647	0.835156886971283
Zm00001d044081	0.713589	1e-06	0.71359062774182
Zm00001d044083	0.613571	1e-06	0.613574874754395
Zm00001d044086	0.659396	0.010263	0.669665907365224
Zm00001d044087	0.370992	2e-06	0.37099262815018
Zm00001d044088	0.678356	1e-06	0.67835048724406
Zm00001d044089	0.502665	2e-06	0.502666451195863
Zm00001d044090	0.701527	1e-06	0.701533165205556
Zm00001d044091	0.825211	1e-06	0.825209791500741
Zm00001d044093	0.815537	1e-06	0.815536919744131
Zm00001d044095	0.836217	0.000159	0.836376796938618
Zm00001d044096	0.910652	1e-06	0.910649494104922
Zm00001d044099	0.660509	0.05004	0.710553616124358
Zm00001d044100	0.450704	0.139827	0.590529542331677
Zm00001d044101	0.402333	3e-06	0.402324709411324
Zm00001d044102	0.453636	2e-06	0.453595104538501
Zm00001d044104	0.742095	2e-06	0.742097191603566
Zm00001d044105	0.627992	1e-06	0.627993031624725
Zm00001d044106	0.810233	1e-06	0.810233934350439
Zm00001d044109	0.703058	0.067424	0.770482691370063
Zm00001d044110	0.715675	0.041035	0.756712249415562
Zm00001d044111	0.614939	2e-06	0.614933174046144
Zm00001d044116	0.60861	1e-06	0.608607668124164
Zm00001d044117	0.651747	0.005536	0.657283273067675
Zm00001d044119	0.648012	1e-06	0.648011343281331
Zm00001d044120	0.832507	0.04206	0.874567810140097
Zm00001d044121	0.684503	0.026093	0.710592011412268
Zm00001d044122	0.56952	2e-06	0.569522931186004
Zm00001d044124	0.539868	1e-06	0.539869512972088
Zm00001d044129	0.74373	0.060952	0.804682309275921
Zm00001d044130	0.798045	2e-06	0.798037454218782
Zm00001d044131	0.219597	0.135409	0.355006842733599
Zm00001d044132	0.689879	0.00658	0.696460133137316
Zm00001d044133	0.876852	1e-06	0.876856677949584
Zm00001d044136	0.797263	1e-06	0.797259780988124
Zm00001d044138	0.396895	2e-06	0.396896044136908
Zm00001d044139	0.577326	0.0896	0.66692607003891
Zm00001d044142	0.788325	0.038954	0.827278250592139
Zm00001d044143	0.403963	1e-06	0.403962186709159
Zm00001d044144	0.552018	3e-06	0.552030651340996
Zm00001d044146	0.816225	0.009815	0.826038965655296
Zm00001d044147	0.517587	2e-06	0.517590143719449
Zm00001d044153	0.687986	2e-06	0.687987078284479
Zm00001d044154	0.626454	1e-06	0.626456323968866
Zm00001d044156	0.475788	2e-06	0.475787282521554
Zm00001d044157	0.871266	0.003069	0.874334711805799
Zm00001d044159	0.532777	0.039208	0.571987362720024
Zm00001d044162	0.656007	0.115177	0.771182381752788
Zm00001d044164	0.643531	0.010495	0.654036878339993
Zm00001d044167	0.450167	0.139765	0.589933343482952
Zm00001d044168	0.528353	0.013002	0.541352117546949
Zm00001d044170	0.814482	0.011163	0.825648285873013
Zm00001d044171	0.119001	0.039115	0.158117139558904
Zm00001d044172	0.568024	2e-06	0.568033618316186
Zm00001d044175	0.849096	0.002481	0.851585876720527
Zm00001d044176	0.25336	0.084564	0.337925881046148
Zm00001d044179	0.731725	0.046069	0.777802828448452
Zm00001d044181	0.718896	1e-06	0.718897762277294
Zm00001d044182	0.134	1e-06	0.134001910759612
Zm00001d044183	0.854288	1e-06	0.854288526525903
Zm00001d044184	0.841867	0.007825	0.84969362008891
Zm00001d044185	0.88275	0.000863	0.883614078569618
Zm00001d044187	0.803148	0.045969	0.849117845029428
Zm00001d044188	0.714764	3e-06	0.714770797962649
Zm00001d044189	0.755237	0.010845	0.766081104701975
Zm00001d044190	0.414219	1e-06	0.414219732628944
Zm00001d044191	0.776902	0.009742	0.786628119496228
Zm00001d044192	0.566676	1e-06	0.566672541894897
Zm00001d044193	0.673603	2e-06	0.67360054118045
Zm00001d044194	0.762718	0.019899	0.782617121504244
Zm00001d044195	0.734235	2e-06	0.734241778319123
Zm00001d044197	0.732463	1e-06	0.732460786658921
Zm00001d044201	0.535644	0.10001	0.635637739020803
Zm00001d044202	0.386737	3e-06	0.386742454567288
Zm00001d044203	0.918456	1e-06	0.91845144499268
Zm00001d044204	0.806274	1e-06	0.806274833298962
Zm00001d044208	0.493417	8e-06	0.493408110440035
Zm00001d044211	0.824006	0.001609	0.82560819143238
Zm00001d044212	0.698043	0.034821	0.732857962823966
Zm00001d044213	0.901937	0.026362	0.928299606382805
Zm00001d044216	0.390045	2e-06	0.39003294892916
Zm00001d044217	0.820164	0.087576	0.907739463349926
Zm00001d044220	0.604216	0.051814	0.656037561931098
Zm00001d044224	0.739754	0.02262	0.762368120132042
Zm00001d044225	0.577372	4e-06	0.57735964822579
Zm00001d044226	0.852335	0.024215	0.876552837413146
Zm00001d044227	0.412559	4e-06	0.412561678198307
Zm00001d044228	0.639021	0.002808	0.64182698829073
Zm00001d044230	0.753143	1e-06	0.753144133992333
Zm00001d044231	0.769437	0.022072	0.791511445121557
Zm00001d044232	0.773284	4e-06	0.773272634445201
Zm00001d044235	0.749618	0.008648	0.758266194310061
Zm00001d044237	0.611656	0.113741	0.725396218235602
Zm00001d044242	0.651256	2e-06	0.651257452410495
Zm00001d044243	0.664629	0.004891	0.66951523859941
Zm00001d044244	0.697074	1e-06	0.697070858687461
Zm00001d044246	0.633441	3e-06	0.633452346254736
Zm00001d044247	0.812122	2e-06	0.812114309929285
Zm00001d044250	0.824212	1e-06	0.824212197994361
Zm00001d044251	0.565039	0.044582	0.609625668449198
Zm00001d044253	0.515423	0.039839	0.555264817150063
Zm00001d044254	0.759296	1e-06	0.759298276257328
Zm00001d044255	0.78936	1e-06	0.789363547243798
Zm00001d044259	0.328615	0.103327	0.43194453297073
Zm00001d044260	0.785441	1e-06	0.785452559883896
Zm00001d044261	0.919548	0.011222	0.930764982258101
Zm00001d044266	0.680227	1e-06	0.680270294300702
Zm00001d044267	0.807613	1e-06	0.807614589143176
Zm00001d044270	0.650355	3e-06	0.650362891927801
Zm00001d044271	0.792962	2e-06	0.792945507469714
Zm00001d044272	0.75406	2e-06	0.754060709040118
Zm00001d044273	0.626434	2e-06	0.626452753916119
Zm00001d044274	0.59516	0.076219	0.671380610311908
Zm00001d044276	0.541714	0.075405	0.617110533421103
Zm00001d044277	0.630271	2e-06	0.630277838547364
Zm00001d044278	0.614663	1e-06	0.614667653452981
Zm00001d044281	0.521113	8e-06	0.521115273078782
Zm00001d044284	0.855436	1e-06	0.855438036952355
Zm00001d044285	0.831549	0.020478	0.852028481536678
Zm00001d044287	0.658237	0.088374	0.746621621621622
Zm00001d044288	0.905705	0.000194	0.905898349587397
Zm00001d044289	0.840395	1e-06	0.840392128077773
Zm00001d044290	0.87706	0.00334	0.880401638309005
Zm00001d044291	0.64617	2e-06	0.646171487317372
Zm00001d044297	0.730252	1e-06	0.730242646062085
Zm00001d044300	0.447347	2e-06	0.447349883925345
Zm00001d044301	0.768334	2e-06	0.76832175280215
Zm00001d044302	0.762783	2e-06	0.762786161247548
Zm00001d044303	0.770112	0.034476	0.804582465442151
Zm00001d044304	0.265911	0.005486	0.271438217420662
Zm00001d044307	0.394737	0.036775	0.431515151515152
Zm00001d044308	0.320059	1e-06	0.320060235730213
Zm00001d044312	0.743577	2e-06	0.743570084338189
Zm00001d044315	0.649821	2e-06	0.649911816578483
Zm00001d044316	0.211768	1e-06	0.211770816248428
Zm00001d044317	0.715296	1e-06	0.71529700049916
Zm00001d044318	0.88339	1e-06	0.883392304607857
Zm00001d044320	0.830605	0.027105	0.857709435093025
Zm00001d044323	0.769198	0.097304	0.866502606135578
Zm00001d044324	0.617406	1e-06	0.617434561174938
Zm00001d044327	0.723093	2e-06	0.723092213611293
Zm00001d044328	0.441915	2e-06	0.44190264210049
Zm00001d044329	0.56387	1e-06	0.563871702527165
Zm00001d044330	0.530508	1e-06	0.530520306750576
Zm00001d044331	0.133183	1e-06	0.133183461433302
Zm00001d044332	0.804084	1e-06	0.804073930177055
Zm00001d044333	0.533563	0.002972	0.536581065992831
Zm00001d044335	0.525931	2e-06	0.525950822572086
Zm00001d044336	0.535446	2e-06	0.535447187788136
Zm00001d044338	0.701951	0.023891	0.725837661676342
Zm00001d044339	0.759559	0.039507	0.799056079121011
Zm00001d044352	0.218082	0.010091	0.228173368846505
Zm00001d044353	0.612758	0.012321	0.625081822432334
Zm00001d044355	0.571549	0.037951	0.609501644593022
Zm00001d044358	0.903464	0.016553	0.92001795610043
Zm00001d044364	0.781708	0.002897	0.784589520874194
Zm00001d044365	0.563795	3e-06	0.563792031760672
Zm00001d044367	0.667474	0.056737	0.724199001771051
Zm00001d044368	0.610339	1e-06	0.610340121241343
Zm00001d044373	0.350541	0.161032	0.511570402960386
Zm00001d044374	0.743152	0.124747	0.867898749911848
Zm00001d044376	0.736535	1e-06	0.736535699842863
Zm00001d044379	0.398473	0.002151	0.400649542367877
Zm00001d044382	0.790862	0.003275	0.794137986063088
Zm00001d044385	0.594961	0.043266	0.638226409016448
Zm00001d044387	0.352617	2e-06	0.352617905841432
Zm00001d044388	0.532626	0.010242	0.54288904679728
Zm00001d044389	0.851402	1e-06	0.851404460404012
Zm00001d044390	0.712684	0.047395	0.760078367692742
Zm00001d044391	0.818212	1e-06	0.818197229487552
Zm00001d044393	0.245688	4e-06	0.245718540580789
Zm00001d044394	0.898817	1e-06	0.898817021742702
Zm00001d044395	0.873438	0.009523	0.882961996199768
Zm00001d044396	0.848554	1e-06	0.848554885444532
Zm00001d044397	0.747374	0.049514	0.796887610705177
Zm00001d044398	0.631105	1e-06	0.63110508484452
Zm00001d044399	0.761309	1e-06	0.761308938047079
Zm00001d044401	0.252585	1e-06	0.252586620377772
Zm00001d044405	0.864306	1e-06	0.864302605190425
Zm00001d044407	0.717077	0.007352	0.724434839673237
Zm00001d044409	0.704909	0.031144	0.736051133434898
Zm00001d044410	0.526261	1e-06	0.526262811127379
Zm00001d044411	0.547719	0.016248	0.563968205283599
Zm00001d044412	0.542643	0.041392	0.583994597332433
Zm00001d044415	0.539528	0.057004	0.596540296162909
Zm00001d044416	0.531874	0.047928	0.57979730804262
Zm00001d044417	0.847244	0.022251	0.869493816982687
Zm00001d044418	0.825353	1e-06	0.82535186642189
Zm00001d044419	0.6695	1e-06	0.669501071050114
Zm00001d044420	0.483515	2e-06	0.483512786002692
Zm00001d044421	0.647967	1e-06	0.647967632376584
Zm00001d044422	0.847662	1e-06	0.847662876737051
Zm00001d044423	0.644425	1e-06	0.644427056570281
Zm00001d044425	0.399338	0.071813	0.471155391290374
Zm00001d044426	0.366811	2e-06	0.36681419950074
Zm00001d044427	0.409242	1e-06	0.409243059326636
Zm00001d044428	0.440013	1e-06	0.440014875504539
Zm00001d044429	0.6627	1e-06	0.662716472604764
Zm00001d044430	0.633372	0.013903	0.647273543398448
Zm00001d044431	0.87583	1e-06	0.87582659357408
Zm00001d044432	0.756997	3e-06	0.757006112328451
Zm00001d044433	0.694508	0.019565	0.714058164628507
Zm00001d044434	0.750192	3e-06	0.750196938406183
Zm00001d044435	0.729816	1e-06	0.729815019315489
Zm00001d044436	0.622831	0.00233	0.625160928641369
Zm00001d044437	0.759864	1e-06	0.759864936830419
Zm00001d044441	0.573326	3e-06	0.573342320330272
Zm00001d044442	0.520241	0.060608	0.580849141824752
Zm00001d044443	0.619846	2e-06	0.619853555955307
Zm00001d044445	0.413006	3e-06	0.412977236063811
Zm00001d044446	0.696049	1e-06	0.696044348398008
Zm00001d044447	0.788041	1e-06	0.788043387983588
Zm00001d044449	0.864219	0.03214	0.89635864045935
Zm00001d044451	0.646463	2e-06	0.646480469270764
Zm00001d044452	0.51558	0.019568	0.535148909061953
Zm00001d044455	0.759459	0.066923	0.826380726436251
Zm00001d044456	0.28662	0.139972	0.426592263730456
Zm00001d044457	0.804514	0.003433	0.807946938690457
Zm00001d044458	0.825635	1e-06	0.825635286217499
Zm00001d044459	0.879845	0.050413	0.930260682025557
Zm00001d044460	0.438836	0.077099	0.515935532562068
Zm00001d044461	0.66838	0.016748	0.685096569616604
Zm00001d044463	0.408437	4e-06	0.408438480539422
Zm00001d044464	0.817485	1e-06	0.817480891933
Zm00001d044465	0.753295	1e-06	0.753295517178027
Zm00001d044466	0.446746	1e-06	0.446747623388462
Zm00001d044467	0.830086	0.015922	0.846008644744761
Zm00001d044468	0.49926	1e-06	0.499258565519394
Zm00001d044469	0.709588	2e-06	0.709606264475571
Zm00001d044470	0.725446	0.07624	0.801683623405464
Zm00001d044475	0.862682	0.005082	0.867769531471305
Zm00001d044476	0.588525	0.084935	0.673458765470178
Zm00001d044478	0.842616	1e-06	0.842605830795052
Zm00001d044479	0.715505	2e-06	0.715508329927639
Zm00001d044480	0.805573	1e-06	0.805586190362024
Zm00001d044481	0.868387	1e-06	0.868386404642317
Zm00001d044488	0.345352	4e-06	0.345369162535873
Zm00001d044489	0.408135	1e-06	0.408133899846607
Zm00001d044490	0.864228	1e-06	0.864226185840019
Zm00001d044495	0.684688	0.048563	0.733251161182678
Zm00001d044496	0.814143	0.00872	0.822866344605475
Zm00001d044497	0.654631	0.005145	0.659779614325069
Zm00001d044498	0.560308	0.033026	0.593410486537553
Zm00001d044500	0.422987	1e-06	0.42300232738557
Zm00001d044501	0.470091	1e-06	0.470111496299072
Zm00001d044502	0.77572	0.052467	0.828187689795023
Zm00001d044503	0.378461	0.024028	0.402525476295968
Zm00001d044504	0.419741	2e-06	0.419742429907125
Zm00001d044506	0.874892	2e-06	0.874885128925888
Zm00001d044508	0.691834	0.031304	0.723139920948617
Zm00001d044510	0.63577	4e-06	0.635787100108047
Zm00001d044511	0.662916	1e-06	0.662898667743238
Zm00001d044513	0.510383	5e-06	0.510383215585528
Zm00001d044514	0.735416	0.087881	0.823266695023394
Zm00001d044515	0.251446	0.024971	0.276428571428571
Zm00001d044516	0.817512	0.00916	0.826691436447534
Zm00001d044517	0.696296	2e-06	0.69629349061198
Zm00001d044518	0.671527	2e-06	0.671529475205644
Zm00001d044520	0.773174	1e-06	0.773176959799756
Zm00001d044521	0.793196	0.084561	0.877756343912695
Zm00001d044525	0.700543	2e-06	0.700550519935495
Zm00001d044526	0.671678	0.013724	0.685402473526239
Zm00001d044527	0.823598	1e-06	0.823596533976774
Zm00001d044528	0.861204	1e-06	0.861209637964775
Zm00001d044529	0.614532	0.007362	0.62189413730431
Zm00001d044532	0.729666	0.092774	0.822441110189311
Zm00001d044533	0.752181	0.019316	0.771492645420103
Zm00001d044534	0.662138	2e-06	0.662140640313623
Zm00001d044535	0.873634	0.004402	0.878035006647649
Zm00001d044537	0.272018	0.014994	0.287010987516154
Zm00001d044538	0.633193	0.086702	0.719891148763357
Zm00001d044540	0.383207	2e-06	0.383214664972233
Zm00001d044541	0.574585	1e-06	0.574585611526308
Zm00001d044542	0.855301	0.041762	0.897063020626339
Zm00001d044545	0.1462	1e-06	0.146202196362401
Zm00001d044546	0.625468	2e-06	0.625471563507691
Zm00001d044547	0.593531	1e-06	0.593530399547338
Zm00001d044548	0.723944	0.222831	0.946774031570394
Zm00001d044549	0.863771	0.008009	0.871779560107131
Zm00001d044551	0.788829	1e-06	0.788822308385227
Zm00001d044552	0.833224	2e-06	0.833219794657194
Zm00001d044553	0.850104	1e-06	0.850106110354769
Zm00001d044554	0.890698	0.00092	0.891614685162772
Zm00001d044555	0.804335	2e-06	0.804338838704343
Zm00001d044564	0.833398	0.028417	0.861815335706363
Zm00001d044566	0.834723	2e-06	0.83472360288715
Zm00001d044569	0.514042	1e-06	0.514043393613597
Zm00001d044570	0.595622	2e-06	0.595650803655846
Zm00001d044573	0.775817	3e-06	0.775801301986151
Zm00001d044575	0.682473	0.114733	0.797205565927484
Zm00001d044578	0.710123	0.042552	0.752680082753432
Zm00001d044579	0.413358	1e-06	0.413356599312346
Zm00001d044580	0.529227	1e-06	0.529227593404396
Zm00001d044581	0.480884	0.089361	0.570239334027055
Zm00001d044584	0.823234	0.004124	0.827361883610778
Zm00001d044586	0.343421	1e-06	0.343420048731264
Zm00001d044589	0.595426	0.012615	0.608039665822545
Zm00001d044590	0.597475	1e-06	0.597475244284534
Zm00001d044593	0.776061	0.009759	0.78588990917758
Zm00001d044594	0.787103	1e-06	0.787101118551494
Zm00001d044596	0.515774	0.091679	0.607453377853324
Zm00001d044597	0.574563	0.04164	0.616196700333623
Zm00001d044598	0.651049	1e-06	0.651050803868278
Zm00001d044601	0.660687	0.007583	0.668273760044334
Zm00001d044602	0.750225	2e-06	0.750222825856288
Zm00001d044604	0.783419	2e-06	0.783421266952303
Zm00001d044605	0.624039	0.01261	0.636653950818246
Zm00001d044606	0.737026	2e-06	0.737031870372358
Zm00001d044608	0.757285	0.023771	0.781055474362246
