ID	P5_J92/OE2	P5_J92/OE1	P5_J92/JING724	P5_J92/OE3	P6_J92/OE1	P6_J92/OE3	P6_J92/JING724	P6_J92/OE2
Zm00001d021282	0.110241377	-0.080352034	0.105701237	0.11153235	0.006988824	0.016933846	0.013172429	0.025174455
Zm00001d021283	-0.071898155	0.17293759	-0.202872625	0.038538215	0.007721858	0.069825537	-0.037450053	0.051736472
Zm00001d021285	-0.073440792	-0.242571272	-0.097108044	-0.331816368	0.027338709	-0.100630216	0.247220054	-0.065186214
Zm00001d021286	0.060037613	-0.031195593	0.041408814	-0.058176049	0.056577599	-0.063609918	-0.054350558	-0.084068418
Zm00001d021287	0.076235403	0.054729557	0.003593262	0.098211878	0.345611853	0.006879473	-0.219828325	-0.098794018
Zm00001d021288	0.997031325	0.723028766	-0.276079287	0.713057117	-0.222126281	0.324004328	0.282224123	0.142650786
Zm00001d021289	0.015711907	-0.027988489	0	0.025222168	-0.025579328	0.000625166	0	0.102186491
Zm00001d021290	-0.073380454	-0.069812756	-0.090780383	-0.138740464	0.153956403	0.083941789	0.166644622	0.019164837
Zm00001d021291	0.355812586	0.324075772	0.301564095	0.307438858	0.45935856	0.253296736	0.036116359	0.093595488
Zm00001d021292	0	0	0	0	0	0	-0.006721497	0
Zm00001d021294	-0.042655603	0.050079854	-0.023379058	0.275318943	0.220548487	0.103449647	-0.006176448	0.07136072
Zm00001d021295	0.061414485	0.253161837	-0.102537838	0.191159313	0.301556386	-0.113631626	-0.345800609	0.008433586
Zm00001d021296	-0.142531615	0.120782546	-0.272388559	-0.077026935	0.123635264	0.267657341	-0.082701441	0.081100324
Zm00001d021297	0.024083768	-0.012436874	0.092598432	0.091724665	0.211320116	0.162353991	0.011205435	-0.038339777
Zm00001d021298	-0.191837853	0.33173109	-0.328037892	-0.244578515	-0.166923276	0.109485039	0.081050164	0.011987368
Zm00001d021299	0.552884343	-0.091404262	0.464836141	-0.089828119	-0.126343299	-0.210180804	0.153328322	-0.15135231
Zm00001d021300	0.050830902	0.009804362	-0.062326794	0.035653292	-0.123051385	-0.118321103	0.138593779	-0.047385295
Zm00001d021301	-0.088837966	0.042240139	0.04407614	0.134491651	0.159112613	-0.019516258	-0.118672533	-0.035570619
Zm00001d021302	-0.112142957	0.1649533	-0.477173051	-0.056208971	-0.085821581	-0.194457574	-0.449818704	0.119410093
Zm00001d021303	0.005213082	-0.004361644	0.018717438	-0.28346045	0.172776163	-0.08246658	0.418346112	0.135354884
Zm00001d021304	0.370974587	0.454251356	0.058142635	0.320460085	0.103741016	0.258458308	-0.12139405	0.214467151
Zm00001d021305	0.1081589	-0.099333281	-0.113141506	0.073745796	-0.131873285	0.030658389	-0.140869409	-0.116869704
Zm00001d021306	0.055586197	-0.125230132	0.058841037	-0.036407298	0.094510146	-0.020972007	-0.076962022	-0.119344707
Zm00001d021309	-0.138123952	-0.001482559	-0.13691111	0.046232982	0.345656271	0.214895945	-0.109599938	-0.059433996
Zm00001d021310	-0.211838535	-0.27508727	0.260868718	-0.050994321	-0.082817619	-0.218794319	0.054366463	-0.190140071
Zm00001d021311	0	0	0	0	0	0	-0.009571568	0
Zm00001d021312	0	0.015721693	0	0	0.052990144	-0.084013883	0.079881544	-0.084013883
Zm00001d021313	0.153588227	0.050844581	0.350712626	0.207279724	0.321773606	-0.02486543	0.067118976	-0.104519761
Zm00001d021314	0.007560316	-0.057196914	-0.018337594	-0.14885237	0.005129443	-0.082407653	0.045031956	-0.039825946
Zm00001d021315	-0.122355987	0.115742364	0.177338353	0.378167213	-0.077584823	-0.051635466	0.10652417	-0.035689044
Zm00001d021316	0.115759348	0.149161785	-0.386822093	-0.075645959	-0.279070982	-0.280303137	-0.093029343	0.242582107
Zm00001d021318	0.017949576	0.115206504	-0.013491306	0.051972594	-0.071082269	0.052029379	-0.030269417	-0.136671673
Zm00001d021320	-0.208386484	-0.271511596	-0.610336648	0.200635571	0.415914928	0.639854835	-0.699960271	-0.391907104
Zm00001d021321	0.008659871	-0.182188336	-0.569670958	-0.170082678	-0.558894834	-0.412845123	-0.551733169	-0.322616471
Zm00001d021324	0.179084334	0.464290431	-0.049351961	-0.056252908	-0.133148257	-0.000538062	0.244023195	0.168646959
Zm00001d021327	-0.013383721	0	0	0	0	0	0	0
Zm00001d021329	0.019825754	0.1157659	-0.001660478	-0.121969532	-0.059510268	-0.313976847	-0.133954772	-0.186628292
Zm00001d021330	0	-0.004486667	0	0	0	0.004327405	0	-0.004692482
Zm00001d021332	0.097235108	-0.009585238	0.113558265	0.083884581	0.283168926	-0.002173265	-0.03364988	-0.058600608
Zm00001d021334	-0.07377373	0.034705937	0.344960229	-0.128484954	-0.231637871	-0.124080433	0.412011062	-0.029318227
Zm00001d021335	0.003380493	-0.084420666	0.010655494	-0.097595357	0.341281489	0.084120385	0.101459676	0.127307735
Zm00001d021336	-0.440334442	-0.527669507	-0.26107794	-0.299432153	-0.221039069	-0.105007569	-0.136437404	-0.202325048
Zm00001d021337	-0.20350424	0.518200299	-0.640439163	0.027434641	-0.486139533	0.059263858	-0.622851525	0.081937138
Zm00001d021338	-0.18584385	-0.092463455	-0.118613877	-0.089944027	0.26688944	-0.05811686	-0.306754777	-0.116444571
Zm00001d021339	0	0	0	0	0	0	0	0
Zm00001d021340	-0.064783055	-0.025435871	0.06607094	-0.168122027	-0.296202565	-0.035825514	0.260589783	-0.125707465
Zm00001d021341	-0.201982676	0.163643392	-0.11619911	-0.064956769	0.034694012	-0.161476627	-0.018842789	-0.004143466
Zm00001d021342	-0.031790472	0.111449407	0.044684343	0.235813925	0.264949014	0.146708247	-0.070055782	0.026157071
Zm00001d021343	0.183229416	0.154979963	0.144978812	0.109464	0.090073676	-0.135549157	-0.037011334	-0.135482321
Zm00001d021344	-0.093761477	0.148469423	0.022222107	-0.158743234	-0.020614686	-0.097468878	-0.113716276	-0.02149511
Zm00001d021345	0.02639684	0.023155712	-0.03430999	0.021492031	0.035464318	0.049227584	-0.006170538	-0.010137683
Zm00001d021346	0.097365843	0.047270784	-0.287460396	0.011650567	0.222854896	-0.062899271	-0.267630617	-0.099751922
Zm00001d021347	0.001726152	0.093779114	0.018596542	0.179187769	0.29349637	0.083501777	-0.164689168	-0.041133742
Zm00001d021348	-0.046507008	0.097228444	0.209912994	0.023767055	0.138135862	0.190119751	0.528523811	0.075360989
Zm00001d021350	0.086151849	-0.011151311	0.195643178	0.056068063	0.041305322	-0.107978769	0.050763879	-0.135991612
Zm00001d021351	-0.076552025	-0.106595716	0.104916081	0.050039985	0.195597518	-0.141785369	-0.109471452	-0.189149665
Zm00001d021352	0	0	0	0.059163358	0	0	0	0
Zm00001d021353	0	0	0	0	0	0	0	0
Zm00001d021356	0.161686815	0.107820668	-0.006058843	0.291513796	-0.398238265	-0.11811381	0.299874828	0.094155702
Zm00001d021357	-0.064941447	-0.058175439	-0.048124751	-0.043591092	-0.039495945	-0.048198548	0.12864038	-0.047856355
Zm00001d021358	-0.152924928	-0.142154705	0.92699936	-0.438195365	-0.194217062	1.098319992	3.928169991	-0.713501655
Zm00001d021359	0.424176918	-0.099464806	0.037998297	-0.080271458	-0.088007104	0.018324577	0.099031716	-0.086139255
Zm00001d021360	-0.169709971	-0.3610489	0.065453126	-0.224150611	-0.4309886	-0.107015361	0.172504662	-0.138692029
Zm00001d021362	0.303912571	0.088487175	-0.116202766	-0.029676516	-0.027183033	0.107255824	-0.125517804	0.038496011
Zm00001d021363	0.183722428	0.164974089	0.005976234	0.315377689	0.178842168	0.03460809	-0.080973486	0.012430853
Zm00001d021365	-0.099432928	-0.001780804	-0.014421998	0.027631045	0.283040173	0.128844945	-0.079427731	-0.106622325
Zm00001d021366	0	0	0	0	0.072452349	-0.061697924	-0.061697924	-0.061697924
Zm00001d021367	-0.031104213	-0.015165486	-0.01946897	-0.005429632	-0.005229105	0.009017678	0.032582938	-0.013249513
Zm00001d021368	-0.191442737	-0.239348956	0.099307194	-0.240980721	-0.017703085	0.210101943	-0.046139398	-0.109276777
Zm00001d021370	-0.293599038	-0.355528662	-0.306990211	-0.101269719	-0.433083921	-0.168187175	-0.202475102	-0.166230162
Zm00001d021371	0.167589031	0.237837115	-0.026251052	0.174469711	0.457816905	0.517190889	-0.03065944	-0.133415728
Zm00001d021372	0.196197763	0.194082419	-0.060947205	0.034129562	0.208960832	-0.045710898	-0.320745687	0.011329527
Zm00001d021375	0.229650307	-0.150872194	-0.030969679	0.098762587	-0.1602536	0.04149872	-0.072434266	-0.012831496
Zm00001d021376	-0.17509098	0.051516047	-0.217096451	0.048886754	0.560834754	0.243495743	-0.259920341	-0.053106617
Zm00001d021378	0.040447894	0.223896305	0.023358769	-0.098483071	0.43301983	0.082976335	-0.121366634	-0.059174972
Zm00001d021379	-0.03251347	0.011594488	0.231740881	-0.027402349	0.001627627	-0.003324083	0.198253588	-0.092608568
Zm00001d021382	0.009559989	0.024319919	0.026339706	0.037154872	0.037243359	-0.016425742	-0.027491897	-0.003720628
Zm00001d021383	-0.005347418	0.087891898	-0.036089189	-0.011680163	0.325772625	-0.025882395	-0.076057489	-0.041602179
Zm00001d021384	0.054335881	0.149458639	0.099151517	0.004360631	0.066346228	-0.001039349	-0.077704038	-0.004840057
Zm00001d021385	0.014686566	0.055443981	0.128599974	0.063753644	-0.101467355	-0.127803756	-0.033889414	-0.190213833
Zm00001d021386	0.23448822	0.048123383	-0.553304512	-0.437382149	-0.206736576	-0.380546572	-0.076768247	-0.230897227
Zm00001d021387	0.128732705	0.246927178	-0.170198764	0.03842321	0.085084208	-0.046077884	-0.290377703	-0.006389567
Zm00001d021388	0.276939891	0.181105276	0.315435395	0.139747957	0.086343455	0.009712754	0.089601025	-0.122598218
Zm00001d021389	-0.146507527	-0.172577795	0.079858077	-0.218107159	0.135212304	-0.107669272	0.490015046	0.178573947
Zm00001d021390	0.089095442	0.027843436	-0.013585644	0.248135594	0.168484856	-0.031314202	-0.149702636	-0.089121607
Zm00001d021391	-0.203038391	-0.158357586	0.059842157	-0.236983373	-0.217838886	-0.128213207	0.144895442	-0.03536791
Zm00001d021392	0.201615665	0.113885918	0.154252519	0.150787352	0.052462884	-0.019361377	-0.029952575	0.051616198
Zm00001d021393	0.057889649	-0.007671402	-0.074042556	0.069331524	0.105397276	-0.007259753	-0.109207289	0.106951241
Zm00001d021394	0	0.020737746	-0.004857528	0	0	0	0	0
Zm00001d021395	-0.088566902	0.085479053	-0.169667253	-0.085291387	0.073857099	-0.009442069	-0.073416658	-0.022403028
Zm00001d021396	-0.029126134	-0.091436385	-0.032845989	0.037235452	0.489420092	0.148094654	-0.085800895	0.167961431
Zm00001d021398	0	0	0.021078416	0	0	0	0.023543138	0.022754077
Zm00001d021400	0.050232893	-0.020170859	0.195017664	-0.012064428	0.143521301	-0.035545589	0.139247091	0.028916994
Zm00001d021401	0.064355098	-0.108152055	0.290231703	0.037151004	0.032260501	-0.007348802	0.276032441	0.039930842
Zm00001d021403	-0.118755284	0.268738796	-0.24359836	-0.057114604	-0.196227555	-0.035719182	-0.107422345	-0.172713022
Zm00001d021404	-0.041847607	0.088194371	0.008924486	0.13887441	0.238966793	0.104314957	-0.194660239	-0.092325788
Zm00001d021407	-0.286884683	0.07710556	-0.133921214	-0.017429746	0.796802047	0.423001631	-0.259382071	-0.139492028
Zm00001d021408	0	0	0	0	0	0	0	0
Zm00001d021410	-0.356613794	-0.295763406	0.137657747	-0.479459009	-0.131211245	-0.01873546	0.236881085	0.241474107
Zm00001d021411	-0.003557376	0.037342813	-0.001862713	-0.006566547	-0.080702313	0.084282635	-0.035197823	-0.028935623
Zm00001d021412	-0.143097657	0.220597908	-0.156734599	-0.289785558	-0.103086193	-0.074343626	0.016413065	-0.02641643
Zm00001d021413	0.374510535	-0.170924062	0.03644182	-0.089452872	-0.032124761	0.010602464	0.714371244	0.591628459
Zm00001d021414	0.442092814	0.858097215	-0.632743627	0.077430805	-0.13411573	-0.287704611	0.797100678	0.660750162
Zm00001d021415	0.063536546	0.058569505	-0.001009887	0.050249749	-0.004267692	0.005820315	-0.004283787	-0.0144305
Zm00001d021416	-0.187546658	0.041049159	-0.034623497	-0.002683919	-0.422140616	-0.265244715	0.123269	-0.195694316
Zm00001d021417	0.26339214	-0.125280739	-0.004766961	0.222117974	-0.119019656	0.216044736	-0.029879788	0.004220257
Zm00001d021418	0.082382526	0.424291669	-0.124975292	-0.191144935	0.209034991	0.142252813	0.031882972	-0.02648152
Zm00001d021419	-0.018689057	0.051022273	-0.105571569	-0.10696745	-0.060408567	0.015290301	-0.16033177	0.180717927
Zm00001d021420	0.133128174	0.009766136	-0.077678893	0.31964942	0.30073899	0.088653705	-0.174451273	0.029047762
Zm00001d021421	-0.050027574	-0.075560064	0.116457294	0.067829017	0.014192409	0.124008186	-0.095626849	-0.065168805
Zm00001d021422	0.117655801	-0.058385592	-0.148453539	-0.070578494	-0.156754328	-0.013927301	-0.072844188	0.032160758
Zm00001d021423	0.108539376	-0.064850518	0.135954947	-0.078590963	0.285968362	-0.003107303	-0.17643217	0.068652617
Zm00001d021424	0.060600401	0.208407488	-0.004612921	-0.007074011	0.305837765	0.041674601	-0.064191767	-0.03128023
Zm00001d021425	0.058822458	0.004170494	0.032843004	0.001975495	-0.013178787	-0.044749387	0.000904969	-0.013569725
Zm00001d021426	-0.042074321	-0.067856636	-0.033482088	0.108401162	0.132429025	0.131102796	-0.036192063	-0.130489888
Zm00001d021430	-0.16873429	0.053665344	-0.027782564	-0.01210559	0.43054495	0.175005966	0.015984836	0.003261969
Zm00001d021431	0	0	0	0	-0.022248599	-0.022248599	0.064557142	-0.022248599
Zm00001d021433	-0.17334397	-0.116997814	-0.007059355	-0.342813573	0.321786872	-0.231827711	0.032287027	-0.153460704
Zm00001d021434	0.319228188	-0.003829296	-0.005582493	0.025410869	-0.074328609	-0.007259609	-0.005065061	0.007302443
Zm00001d021435	-0.276820753	-0.038646383	0.038144082	-0.130641136	-0.337620945	-0.008390374	0.075471365	-0.110361666
Zm00001d021436	0.176756075	-0.159034421	0.05861231	-0.000229987	0.078140234	-0.012623841	0.066759218	-0.028055877
Zm00001d021437	0	0	0	0	0.04759877	0	0	0
Zm00001d021438	0.149891803	0.227057035	-0.067872253	0.093950841	0.157832474	0.113522147	-0.048486833	0.018108807
Zm00001d021439	0.392875153	0.064177711	-0.385970816	-0.193452913	-0.452251881	-0.209297535	0.237205674	0.150443628
Zm00001d021440	-0.134672515	-0.099934417	-0.185423884	0.074740073	0.02621731	0.203086623	-0.119790382	0.100080355
Zm00001d021441	-0.018289409	0.15660709	0.3789122	-0.128668384	-0.009107482	-0.020981067	0.258665318	-0.180308451
Zm00001d021442	0.74140046	0.547832463	0.223883798	0.716444081	0.627584924	0.572308234	-0.021376576	0.017896792
Zm00001d021443	0	0.118482323	0	0.170916367	-0.040168112	0	0	0
Zm00001d021444	0.102749115	0.057486586	0.155924989	0.002096055	0.058901475	0.34839059	0.293284617	-0.052934207
Zm00001d021445	-0.23166449	-0.353456224	-0.067862277	-0.254435056	-0.164547572	-0.097300124	0.064914984	-0.05456426
Zm00001d021446	-0.185599651	-0.212247027	-0.041123593	-0.244764996	0.218770178	-0.138804173	-0.003096112	0.055844584
Zm00001d021447	-0.041545051	0.426669529	-0.136892746	-0.130118245	0.149730934	0.073965741	0.115874887	0.098350796
Zm00001d021448	0.105661754	0.163427855	-0.062624188	-0.072615447	0.307617984	0.022277093	-0.04636653	-0.024758915
Zm00001d021449	-0.040881908	-0.045383914	0.039335606	-0.051648439	-0.11039877	0.006862083	0.052186195	-0.081115823
Zm00001d021450	-0.208889524	-0.261334856	-0.392641984	-0.214135573	-0.289374273	-0.078379635	-0.116154407	-0.034150412
Zm00001d021451	0.051126632	0.464235942	0.465910354	0.380814231	1.056530193	0.552308644	1.581557486	0.777936115
Zm00001d021452	0.017139783	0.171206743	-0.186074894	-0.023570283	0.114126366	-0.056687464	-0.21991596	0.101502147
Zm00001d021453	0.042075312	0.05547466	0.098094916	-0.208926815	0.274611698	-0.065141243	-0.037440322	-0.063259509
Zm00001d021454	-0.171126734	-0.200889457	0.053283662	-0.169052618	-0.112528498	0.027249845	-0.196943932	0.025946511
Zm00001d021455	-0.643500198	-0.267132258	0.060615317	-0.394385714	-0.37241181	-0.265225157	0.147836067	-0.250767039
Zm00001d021456	-0.149900081	0.112668022	0.191008125	-0.128491556	-0.400248587	-0.067900197	-0.161752952	-0.09360408
Zm00001d021457	-0.352794126	-0.20971391	-0.295393953	-0.134049381	-0.263791302	0.429122826	-0.285454334	0.129140742
Zm00001d021458	0.328565999	0.509604373	0.851747588	0.383219288	0.152444295	0.052025911	0.623015995	0.026516974
Zm00001d021459	0.358212858	0.021191963	-0.074058394	-0.049268418	0.114334169	0.166425475	-0.205166367	0.010475058
Zm00001d021460	0	0	0	0	0	0	0	0
Zm00001d021461	0.174167504	0.057200193	0.019897547	0.015895393	-0.090314325	-0.124564703	0.236612122	0.482225195
Zm00001d021462	-0.16677294	-0.118579585	-0.288470739	0.452627138	0.553879609	0.298443179	-0.11645435	0.165809493
Zm00001d021463	-0.160034399	-0.20189626	-0.275678982	-0.04175038	0.098817951	0.236531028	-0.195960139	0.164970336
Zm00001d021464	0.006075915	0.273575521	-0.120326637	0.059538005	0.302744214	0.111369906	-0.178560453	0.04930415
Zm00001d021465	0.10149095	0.074512052	-0.058459329	-0.111569643	-0.276320177	0.0475008	0.089983749	0.056385945
Zm00001d021467	0.081906874	0.089512188	-0.062926085	0.020678171	0.129940928	0.034607393	-0.097009853	0.037522898
Zm00001d021468	0	0.510955018	0.216932031	0.491384556	0.122032353	0.336830971	0.081585668	-0.100854155
Zm00001d021469	-0.22688297	0.13293683	-0.165946629	0.123339801	0.375537603	0.177611831	-0.249243082	0.128711207
Zm00001d021470	0.101812204	0.072309705	0.187137817	0.038132861	0.358790427	0.025562844	-0.116377637	0.024295757
Zm00001d021473	0.00297695	-0.011070805	-0.2229999	0.011607251	0.309889455	0.089209607	-0.302438755	-0.058010822
Zm00001d021474	0	0	0	0	0	0	0	0
Zm00001d021475	0	0	0	0	0	0	0	0
Zm00001d021476	-0.193044339	-0.176039807	0	0	0	0	0	0
Zm00001d021477	0.061078873	-0.017644725	-0.220658665	-0.144001844	-0.147131566	-0.189329028	-0.168876014	-0.17456749
Zm00001d021478	0	0	0	0	0	0	0	0
Zm00001d021480	-0.348395313	-0.112072715	-0.852603561	0.148378281	0.630429541	0.6914037	-0.902860014	-0.323416476
Zm00001d021481	0.146492835	0.091040157	0.407484401	0.268577537	0.135287602	0.394904525	0.462642093	0.078160133
Zm00001d021485	-0.129948761	0.09069504	0.063683104	0.013810418	0.105707571	0.086960817	0.244808868	0.052057146
Zm00001d021486	0.307362103	-0.131356708	0.021274122	0.120524065	0.180649262	0.045751301	-0.181365666	-0.155525474
Zm00001d021487	-0.091482209	-0.186550589	-0.13778154	-0.163832886	-0.237861556	-0.172652021	-0.007883011	-0.088968043
Zm00001d021488	-0.004612761	0.056292591	0.035570921	0.071269564	0.232980015	0.084786978	-0.050990673	-0.098482865
Zm00001d021490	0.074614127	0.032053207	-0.322514946	-0.005814148	0.163160308	0.080195102	-0.315346676	-0.021098313
Zm00001d021491	0.149326867	0.136640187	-0.130792744	0.170651405	0.151321751	0.061800791	-0.161977994	-0.114959968
Zm00001d021492	0.108857992	0.124680366	-0.139865753	-0.010172479	0.382185371	0.050763237	-0.198424848	-0.086183419
Zm00001d021494	-0.125551065	-0.01509607	-0.136829404	-0.145205383	-0.197314311	-0.206130509	-0.087218941	0.093109013
Zm00001d021495	-0.198188228	-0.20664286	0.594024198	-0.058212724	-0.464843178	-0.370768784	0.592974053	-0.331779267
Zm00001d021497	0.15944031	-0.011825563	-0.016178168	-0.114643658	-0.119488614	-0.024873245	-0.032781813	-0.060624401
Zm00001d021498	-0.047759176	-0.035751318	-0.010361271	0.060300281	0.27118738	0.098354234	-0.024229419	-0.048860767
Zm00001d021499	-0.08458113	-0.042306221	0.0164198	-0.037851202	0.086737595	0.003097511	0.076462653	-0.05567928
Zm00001d021500	-0.002996114	0.001402584	0.01381156	-0.002996114	-0.003207045	-0.003207045	0.003049302	-0.003207045
Zm00001d021501	0.098045508	-0.188072441	-0.118006407	0.001406855	-0.101384178	-0.008356966	-0.006192425	0.101101784
Zm00001d021502	0.022881909	0.004948717	0.01260622	0	0.039576843	0.016920243	0.006813457	-0.007165923
Zm00001d021503	0	0	0	0	0	0	0	0
Zm00001d021504	-0.108377824	0.163574725	-0.01984696	0.032166313	-0.04420864	0.110256157	0.207904618	0.105846895
Zm00001d021505	0.042946222	-0.061198056	0.309958464	-0.009455919	0.171019874	-0.083840187	0.004401455	-0.203487315
Zm00001d021506	0.175091903	-0.009379267	0.144516296	0.147155202	0.104369414	-0.002325768	0.028668287	-0.038168213
